url,name,hybridizer,year,scape_height,bloom_size,bloom_season,ploidy,foliage_type,bloom_habit,bud_count,branches,seedling_num,color_description,parentage,image_url,fragrance,form,awards,sculpting,notes,rebloom,Region,primary_hybridizer,City,State,Country,parents
https://daylilydatabase.org/detail.php?id=184334&name=Changeable as the Weather,Changeable as the Weather,Reeder,2021.0,34.0,6.0,Midseason,Diploid,Semi-Evergreen,Diurnal,15.0,3.0,PSCQ13,Lavender-pink with dark lavender band above large green chartreuse throat.,(Prague Spring × Cheap Quills),https://daylilydatabase.org/AHSPhoto/C/Changeable_as_the_Weather_1609184472.jpg,Unknown,Unusual FormCrispate,None,,,0,10.0,Brian Reeder,London,KY,United States,"Prague Spring,Cheap Quills"
https://daylilydatabase.org/detail.php?id=202577&name=Midnight Stardust,Midnight Stardust,Reeder,2025.0,28.0,5.0,Midseason-Late,Tetraploid,Semi-Evergreen,Diurnal,19.0,4.0,MDSDD4,Purple with bubbly gold edge and darker purple band above wide green to chartreuse throat.,(Midnight Dazzle × Stardust Dragon),https://daylilydatabase.org/AHSPhoto/M/Midnight_Stardust_1733163268.jpg,Fragrant,,None,,,1,10.0,Brian Reeder,London,KY,United States,"Midnight Dazzle,Stardust Dragon"
https://daylilydatabase.org/detail.php?id=175932&name=Lavender Feathers,Lavender Feathers,Reeder,2016.0,20.0,5.0,Midseason,Diploid,Dormant,Diurnal,12.0,2.0,TFFLBB1,medium lavender with thin blue purple eye and blue purple to yellow cristation above chartreuse to green throat,(Texas Feathered Fancy × Lavender Blue Baby),https://daylilydatabase.org/AHSPhoto/L/LAVENDER FEATHERS.jpg,Unknown,,None,Cristate,,0,10.0,Brian Reeder,London,KY,United States,"Texas Feathered Fancy,Lavender Blue Baby"
https://daylilydatabase.org/detail.php?id=200410&name=Glacial Substance,Glacial Substance,Reeder,2024.0,41.0,5.0,Late,Diploid,Semi-Evergreen,Extended,12.0,3.0,PRSE 9,Icy cold lavender above chartreuse to yellow throat with very thick petal substance.,(Phoenician Royalty × Substantial Evidence),https://daylilydatabase.org/AHSPhoto/G/Glacial_Substance_1704229849.jpg,Fragrant,,None,,,1,10.0,Brian Reeder,London,KY,United States,"Substantial Evidence,Phoenician Royalty"
https://daylilydatabase.org/detail.php?id=202575&name=Lavender Sunrise,Lavender Sunrise,Reeder,2025.0,40.0,6.0,Midseason,Tetraploid,Dormant,Diurnal,22.0,4.0,SSADNA1,Lilac with violet band and double edge of violet and creamy white above green to chartreuse throat.,(Solaris Symmetry × Alien DNA),https://daylilydatabase.org/AHSPhoto/L/Lavender_Sunrise_1733163164.jpg,Fragrant,,None,,,1,10.0,Brian Reeder,London,KY,United States,"Solaris Symmetry,Alien DNA"
https://daylilydatabase.org/detail.php?id=192967&name=Evidence of Light,Evidence of Light,Reeder,2021.0,33.0,5.5,Midseason,Diploid,Dormant,Diurnal,21.0,5.0,EHFHSE371,"Bright, light canary yellow fading to creamy yellow with golden yellow edge and throat.",(Impressionist at Heart × Substantial Evidence),https://daylilydatabase.org/AHSPhoto/E/Evidence_of_Light_1609190334.jpg,Fragrant,,None,,,0,10.0,Brian Reeder,London,KY,United States,"Impressionist at Heart,Substantial Evidence"
https://daylilydatabase.org/detail.php?id=200411&name=Glow of the Heart,Glow of the Heart,Reeder,2024.0,28.0,6.0,Midseason-Late,Tetraploid,Semi-Evergreen,Extended,24.0,5.0,SMWT 7,"Peach petals with big raspberry to purple eye radiating into throat, raspberry petal edges above intense, wide green throat.",(Stare Master × Whale Tails),https://daylilydatabase.org/AHSPhoto/G/Glow_of_the_Heart_1704229992.jpg,Fragrant,,None,,,1,10.0,Brian Reeder,London,KY,United States,"Stare Master,Whale Tails"
https://daylilydatabase.org/detail.php?id=200406&name=Cheddar Gorgeous,Cheddar Gorgeous,Reeder,2024.0,42.0,5.5,Early,Tetraploid,Dormant,Extended,18.0,4.0,AEIMPTSM 4,"Bright, saturated golden yellow.",((Ancient Elf x Implausibility) × Tet. Siloam Medallion),https://daylilydatabase.org/AHSPhoto/C/Cheddar_Gorgeous_1704229673.jpg,Fragrant,,None,,,0,10.0,Brian Reeder,London,KY,United States,"Siloam Medallion,Implausibility,Ancient Elf"
https://daylilydatabase.org/detail.php?id=192968&name=Far Above the World,Far Above the World,Reeder,2021.0,68.0,6.5,Early-Midseason,Tetraploid,Dormant,Extended,35.0,7.0,NGCGW13,Bright canary yellow fading to creamy yellow with golden yellow throat.,(Notify Ground Crew × Great White),https://daylilydatabase.org/AHSPhoto/F/Far_Above_the_World_1609190379.jpg,Fragrant,,None,,,0,10.0,Brian Reeder,London,KY,United States,"Notify Ground Crew,Great White"
https://daylilydatabase.org/detail.php?id=194672&name=Evening Substance,Evening Substance,Reeder,2021.0,70.0,5.0,Midseason-Late,Diploid,Dormant,Extended,40.0,7.0,HVSE727,"Ruffled yellow with overall green tint, thick substance, opens wide.",(H. citrina var. vespertina  × Substantial Evidence),https://daylilydatabase.org/AHSPhoto/E/Evening_Substance_1634747638.jpg,Very Fragrant,,None,,,0,10.0,Brian Reeder,London,KY,United States,"Substantial Evidence,citrina"
https://daylilydatabase.org/detail.php?id=192970&name=Origin of Symmetry,Origin of Symmetry,Reeder,2021.0,46.0,5.0,Early-Midseason,Tetraploid,Dormant,Diurnal,18.0,4.0,AESS11-1138,"Bitone of light peach petals with lighter peach midribs and lighter peach sepals, patterned band of gray, lavender, and magenta above chartreuse to yellow throat.",(Ancient Elf × Solaris Symmetry),https://daylilydatabase.org/AHSPhoto/O/Origin_of_Symmetry_1609190522.jpg,Fragrant,,None,,,1,10.0,Brian Reeder,London,KY,United States,"Solaris Symmetry,Ancient Elf"
https://daylilydatabase.org/detail.php?id=194676&name=Marilyn Munster,Marilyn Munster,Reeder,2021.0,23.0,5.0,Midseason,Diploid,Dormant,Diurnal,14.0,3.0,JOLM24,"Pink lavender stippling on cream to near white, pale midribs become large pale blotch at end of petals, radiant golden yellow to cream throat extends onto petals.",(Jocelyn’s Oddity × Lily Munster),https://daylilydatabase.org/AHSPhoto/M/Marilyn_Munster_1634748186.jpg,Fragrant,,None,,,1,10.0,Brian Reeder,London,KY,United States,"Lily Munster,Jocelyn,Oddity"
https://daylilydatabase.org/detail.php?id=184335&name=Dracarys,Dracarys,Reeder,2021.0,42.0,7.0,Midseason-Late,Tetraploid,Dormant,Diurnal,17.0,4.0,WTIMP3,"Garnet red with darker red band, white midribs and white edge on petals and sepals above chartreuse to golden yellow throat.",(Welding the Titanic × Implausibility),https://daylilydatabase.org/AHSPhoto/D/Dracarys_1609189779.jpg,Unknown,Unusual FormCrispate,None,,,0,10.0,Brian Reeder,London,KY,United States,"Welding the Titanic,Implausibility"
https://daylilydatabase.org/detail.php?id=194668&name=Dreams Become Things,Dreams Become Things,Reeder,2021.0,38.0,6.0,Midseason,Tetraploid,Semi-Evergreen,Diurnal,28.0,5.0,TSD112,"Violet magenta cranberry petals with radiant eye of purple lavender and orange, petal edged in silver wire, golden orange throat.",(Thingamabob × Sun Dragon),https://daylilydatabase.org/AHSPhoto/D/Dreams_Become_Things_1634747226.jpg,Fragrant,,None,,,1,10.0,Brian Reeder,London,KY,United States,"Thingamabob,Sun Dragon"
https://daylilydatabase.org/detail.php?id=185825&name=Early Symphony,Early Symphony,Reeder,2018.0,30.0,4.0,Early,Diploid,Semi-Evergreen,Extended,15.0,3.0,MHPNKRE17,"Pink petals with lavender shading and petal edges, pale pink midribs, lighter pink sepals with darker edge, dark pink eye with bright green to chartreuse throat blending into eye as a pink peach band between eye and throat, strong rebloomer.",((My Complimentary x ((Boston Symphony x Early and Often) x (Millie Schlumpf x Early and Often))) × ((Pastel Classic x Early and Often) x Vanilla Stella)),https://daylilydatabase.org/AHSPhoto/E/EarlySymphony_1515111612.jpg,Fragrant,,None,,,1,10.0,Brian Reeder,London,KY,United States,"My Complimentary,Boston Symphony,Early and Often,Millie Schlumpf,Pastel Classic,Vanilla Stella"
https://daylilydatabase.org/detail.php?id=192969&name=Little Dragon on the Prairie,Little Dragon on the Prairie,Reeder,2021.0,33.0,5.0,Midseason,Tetraploid,Dormant,Diurnal,13.0,3.0,TPBESD14,"Lavender with pink hints and lighter midribs, blue lavender band above green to chartreuse throat, some small tentacles on petal edges.",(Tet. Prairie Blue Eyes × Stardust Dragon),https://daylilydatabase.org/AHSPhoto/L/Little_Dragon_on_the_Prairie_1609190466.jpg,Fragrant,,None,,,1,10.0,Brian Reeder,London,KY,United States,"Prairie Blue Eyes,Stardust Dragon"
https://daylilydatabase.org/detail.php?id=192964&name=Elven Sunburst,Elven Sunburst,Reeder,2021.0,48.0,6.0,Midseason,Tetraploid,Dormant,Diurnal,35.0,6.0,AESD13-92,Bright yellow fading to creamy yellow with yellow throat.,(Ancient Elf × Stardust Dragon),https://daylilydatabase.org/AHSPhoto/E/Elven_Sunburst_1609190153.jpg,Fragrant,,None,,,0,10.0,Brian Reeder,London,KY,United States,"Stardust Dragon,Ancient Elf"
https://daylilydatabase.org/detail.php?id=177955&name=Mount Doom,Mount Doom,Reeder,2016.0,48.0,4.5,Midseason,Diploid,Dormant,Diurnal,30.0,5.0,POINWUT7,"bright cherry red trumpet, slightly darker red band, chartreuse throat,
white midribs, cherry red stamens and pistil, sepal back side is dark
cherry red, petal back side is bright cherry red over half way down with
the rest bright yellow",(Poinsettia × Way Up There),https://daylilydatabase.org/AHSPhoto/M/MOUNT DOOM.jpg,Fragrant,,None,,,0,10.0,Brian Reeder,London,KY,United States,"Way Up There,Poinsettia"
https://daylilydatabase.org/detail.php?id=190153&name=Creepy Weird,Creepy Weird,Reeder,2020.0,42.0,7.5,Midseason-Late,Diploid,Dormant,Extended,22.0,5.0,APBA47,"Velvety black and bright burgundy to violet blend, darkest at petal centers with lighter midribs, black eye with fiery red and bluish tones between eye and throat, bluish eye on sepals with bright green throat.",(Apophis × Black Armadillo),https://daylilydatabase.org/AHSPhoto/C/CreepyWeird_1574198762.jpg,Unknown,Unusual FormCrispate-Cascade,None,,,1,10.0,Brian Reeder,London,KY,United States,"Black Armadillo,Apophis"
https://daylilydatabase.org/detail.php?id=202571&name=Fuchsia on High,Fuchsia on High,Reeder,2025.0,53.0,6.0,Early-Midseason,Tetraploid,Dormant,Diurnal,24.0,5.0,EADSS14,Old rose with lavender pink band and thin matching edge above chartreuse throat.,(Eos at Dawn × Solaris Symmetry),https://daylilydatabase.org/AHSPhoto/F/Fuchsia_on_High_1733162733.jpg,Fragrant,,None,,,1,10.0,Brian Reeder,London,KY,United States,"Solaris Symmetry,Eos at Dawn"
https://daylilydatabase.org/detail.php?id=192965&name=Emerald Trader,Emerald Trader,Reeder,2021.0,29.0,5.0,Midseason,Tetraploid,Semi-Evergreen,Diurnal,15.0,3.0,ITTES2,Lavender magenta with grape eye above triangular green to chartreuse throat.,(Insider Trading × Tet. Emerald Starburst),https://daylilydatabase.org/AHSPhoto/E/Emerald_Trader_1609190199.jpg,Fragrant,,None,,,0,10.0,Brian Reeder,London,KY,United States,"Emerald Starburst,Insider Trading"
https://daylilydatabase.org/detail.php?id=187886&name=Phoenician Royalty,Phoenician Royalty,Reeder,2019.0,47.0,6.5,Midseason,Diploid,Semi-Evergreen,Diurnal,18.0,4.0,TFFROG2,"Royal purple with bluish overlay, dark purple eye, orange area below eye and above throat, light bluish lavender hints in eye and midribs, darker edge on petals and lighter bluish edge on sepals above green throat radiating into eye.",(Texas Feathered Fancy × Rognvaldursson),https://daylilydatabase.org/AHSPhoto/P/PhoenicianRoyalty_1542836372.jpg,Fragrant,,None,,,1,10.0,Brian Reeder,London,KY,United States,"Texas Feathered Fancy,Rognvaldursson"
https://daylilydatabase.org/detail.php?id=200407&name=Elizabethan Courtly Love,Elizabethan Courtly Love,Reeder,2024.0,36.0,5.5,Midseason,Tetraploid,Semi-Evergreen,Diurnal,15.0,3.0,POLMIB 3,Violet purple with slightly darker band above chartreuse to green throat.,(Power of Love × Men in Black),https://daylilydatabase.org/AHSPhoto/E/Elizabethan_Courtly_Love_1704229716.jpg,Fragrant,,None,,,1,10.0,Brian Reeder,London,KY,United States,"Power of Love,Men in Black"
https://daylilydatabase.org/detail.php?id=194669&name=Elizabethan Fairy Queen,Elizabethan Fairy Queen,Reeder,2021.0,33.0,5.0,Midseason,Tetraploid,Dormant,Diurnal,25.0,4.0,SMSDD2,Lavender pink with blue gray lavender watermark  and golden wire edge above green to chartreuse throat.,(Super Magician × Stardust Dragon),https://daylilydatabase.org/AHSPhoto/E/Elizabethan_Fairy_Queen_1634747271.jpg,Fragrant,,None,,,1,10.0,Brian Reeder,London,KY,United States,"Stardust Dragon,Super Magician"
https://daylilydatabase.org/detail.php?id=194670&name=Elizabethan Lace Collar,Elizabethan Lace Collar,Reeder,2021.0,30.0,6.0,Midseason,Tetraploid,Semi-Evergreen,Diurnal,15.0,3.0,GDASSDLGTSE7,"Cream white with blush pink suffusion along white midribs and middle of sepals, often with turquoise green stripes on sepals, narrow gold edge and golden yellow throat.",(Elizabethan Fine Gloves × sdlg),https://daylilydatabase.org/AHSPhoto/E/Elizabethan_Lace_Collar_1634747340.jpg,Fragrant,,None,,,1,10.0,Brian Reeder,London,KY,United States,Elizabethan Fine Gloves
https://daylilydatabase.org/detail.php?id=192960&name=Elizabethan Fine Gloves,Elizabethan Fine Gloves,Reeder,2021.0,29.0,7.0,Early-Midseason,Tetraploid,Semi-Evergreen,Extended,18.0,5.0,GDAS11-1,"Cream with golden edge and palest pink blush along white midribs on petals, pink blush on sepals above a large green to chartreuse throat.",(Gram's Dream × Arctic Snow),https://daylilydatabase.org/AHSPhoto/E/Elizabethan_Fine_Gloves_1609189918.jpg,Fragrant,,None,,,1,10.0,Brian Reeder,London,KY,United States,"Gram's Dream,Arctic Snow"
https://daylilydatabase.org/detail.php?id=202570&name=Elizabethan Rouged Cheeks,Elizabethan Rouged Cheeks,Reeder,2025.0,36.0,5.0,Midseason,Tetraploid,Dormant,Diurnal,16.0,3.0,ERPPR42,Rose mauve with magenta band above chartreuse throat.,(Elizabethan Rainbow Portrait × Pacific Rainbow),https://daylilydatabase.org/AHSPhoto/E/Elizabethan_Rouged_Cheeks_1733162645.jpg,Fragrant,,None,,,1,10.0,Brian Reeder,London,KY,United States,"Elizabethan Rainbow Portrait,Pacific Rainbow"
https://daylilydatabase.org/detail.php?id=192961&name=Elizabethan Minerva,Elizabethan Minerva,Reeder,2021.0,36.0,6.0,Midseason-Late,Tetraploid,Semi-Evergreen,Diurnal,17.0,4.0,CACADS4,"Tyrian purple to magenta, variable in intensity, with a grape band above a green to chartreuse throat.",((Chicago Apache x Chicago Apache) × Dimensional Shift),https://daylilydatabase.org/AHSPhoto/E/Elizabethan_Minerva_1609189991.jpg,Fragrant,,None,,,1,10.0,Brian Reeder,London,KY,United States,"Dimensional Shift,Chicago Apache"
https://daylilydatabase.org/detail.php?id=200408&name=Elizabethan Sharp Wit,Elizabethan Sharp Wit,Reeder,2024.0,40.0,5.0,Midseason,Tetraploid,Semi-Evergreen,Diurnal,18.0,4.0,NBOMIB 15,"Grape purple petals with darker purple eye and edge, fine white teeth on petal edges, white midribs, dark purple eye radiating into the orange to cream throat.",(No Blue Oxfords × Men in Black),https://daylilydatabase.org/AHSPhoto/E/Elizabethan_Sharp_Wit_1704229764.jpg,Fragrant,,None,,,1,10.0,Brian Reeder,London,KY,United States,"No Blue Oxfords,Men in Black"
https://daylilydatabase.org/detail.php?id=194671&name=Elizabethan Royalty,Elizabethan Royalty,Reeder,2021.0,34.0,5.0,Early-Midseason,Tetraploid,Semi-Evergreen,Diurnal,19.0,3.0,TSDD14,"Rich, bright purple with white edges on the sepals above chartreuse throat.",(Thingamabob × Stardust Dragon),https://daylilydatabase.org/AHSPhoto/E/Elizabethan_Royalty_1634747427.jpg,Fragrant,,None,,,1,10.0,Brian Reeder,London,KY,United States,"Stardust Dragon,Thingamabob"
https://daylilydatabase.org/detail.php?id=200412&name=Implausible Titan,Implausible Titan,Reeder,2024.0,44.0,6.0,Midseason,Tetraploid,Dormant,Diurnal,15.0,4.0,WTTIMP 3,Bright fire red with lighter midribs and a slightly darker band above glowing gold throat.,(Welding the Titanic × Implausibility),https://daylilydatabase.org/AHSPhoto/I/Implausible_Titan_1704230142.jpg,Fragrant,,None,,,0,10.0,Brian Reeder,London,KY,United States,"Welding the Titanic,Implausibility"
https://daylilydatabase.org/detail.php?id=202568&name=Amethyst Symmetry,Amethyst Symmetry,Reeder,2025.0,46.0,7.0,Midseason,Tetraploid,Semi-Evergreen,Diurnal,17.0,3.0,OOSSWHHM78,Grape purple with darker band above chartreuse throat.,(Origin of Symmetry × Small World Hip-Hop Music),https://daylilydatabase.org/AHSPhoto/A/Amethyst_Symmetry_1733162529.jpg,Fragrant,,None,,,1,10.0,Brian Reeder,London,KY,United States,"Small World Hip-Hop Music,Origin of Symmetry"
https://daylilydatabase.org/detail.php?id=187875&name=The Spice Must Flow,The Spice Must Flow,Reeder,2019.0,60.0,6.5,Early-Midseason,Tetraploid,Semi-Evergreen,Diurnal,18.0,4.0,IMPBW2,"Rich orange overlaid with purple with bronze to cinnamon glow, strongest in center of petal with white midribs and lighter petal edges, darker purple band and thin petal edge above green to chartreuse throat.",(Implausibility × Bali Watercolor),https://daylilydatabase.org/AHSPhoto/T/TheSpiceMustFlow_1542756247.jpg,Fragrant,,None,,,1,10.0,Brian Reeder,London,KY,United States,"Bali Watercolor,Implausibility"
https://daylilydatabase.org/detail.php?id=202569&name=Ancient Medallion,Ancient Medallion,Reeder,2025.0,47.0,6.0,Midseason,Tetraploid,Dormant,Diurnal,16.0,3.0,AETSM1,Bright medium yellow .,(Ancient Elf × Tet. Siloam Medallion),https://daylilydatabase.org/AHSPhoto/A/Ancient_Medallion_1733162593.jpg,Fragrant,,None,,,0,10.0,Brian Reeder,London,KY,United States,"Siloam Medallion,Ancient Elf"
https://daylilydatabase.org/detail.php?id=194666&name=Black Hole Sun,Black Hole Sun,Reeder,2021.0,44.0,7.0,Midseason-Late,Tetraploid,Semi-Evergreen,Diurnal,23.0,5.0,WTTVE16,"Bright China red with burgundy black eye, golden yellow throat and narrow white petal edge.",(Welding the Titanic × Velvet Eyes),https://daylilydatabase.org/AHSPhoto/B/Black_Hole_Sun_1634747092.jpg,Fragrant,,None,,,0,10.0,Brian Reeder,London,KY,United States,"Welding the Titanic,Velvet Eyes"
https://daylilydatabase.org/detail.php?id=194664&name=Astraea,Astraea,Reeder,2021.0,57.0,6.0,Early-Midseason,Tetraploid,Dormant,Extended,18.0,4.0,EOSPR27,"Medium pink, darker pink band, white midribs, green to yellow throat.",(Eos at Dawn × Pacific Rainbow),https://daylilydatabase.org/AHSPhoto/A/Astraea_1634746957.jpg,Fragrant,,None,,,1,10.0,Brian Reeder,London,KY,United States,"Pacific Rainbow,Eos at Dawn"
https://daylilydatabase.org/detail.php?id=192975&name=Waterfall Ruffles,Waterfall Ruffles,Reeder,2021.0,38.0,5.0,Midseason,Diploid,Dormant,Diurnal,19.0,4.0,EHFHSMSE139,Cream polychrome with peach flush and pink midribs above chartreuse to golden throat.,(Impressionist at Heart × Wabi Sabi),https://daylilydatabase.org/AHSPhoto/W/Waterfall_Ruffles_1609191154.jpg,Fragrant,,None,,,0,10.0,Brian Reeder,London,KY,United States,"Impressionist at Heart,Wabi Sabi"
https://daylilydatabase.org/detail.php?id=187876&name=Vorlon Oddity,Vorlon Oddity,Reeder,2019.0,36.0,5.0,Midseason,Diploid,Dormant,Diurnal,14.0,3.0,JOLM6,"Reverse bicolor of pink, with sepals of medium pink and sepal edges of rich rose, pale pink petals with darker veins, band of rose and lavender to bluish streaks with lavender midribs above chartreuse throat.",(Jocelyn's Oddity × Lily Munster),https://daylilydatabase.org/AHSPhoto/V/VorlonOddity_1542756522.jpg,Unknown,Unusual FormCrispate,None,,,0,10.0,Brian Reeder,London,KY,United States,"Jocelyn's Oddity,Lily Munster"
https://daylilydatabase.org/detail.php?id=175934&name=Vorlon Encounter Suit,Vorlon Encounter Suit,Reeder,2016.0,38.0,6.0,Midseason,Diploid,Dormant,Diurnal,21.0,3.0,LBBAP47,"wine purple petals and sepals, petals with black veins and faint purple black partial edge, with purple black eye becoming bright burgundy, black veining above the chartreuse to green throat",(Lavender Blue Baby × Apophis),https://daylilydatabase.org/AHSPhoto/V/VORLON ENCOUNTER SUIT.jpg,Unknown,Unusual FormCrispate,None,,,1,10.0,Brian Reeder,London,KY,United States,"Lavender Blue Baby,Apophis"
